,country,points,price,province,region_1,taster_name,variety,descLen,compound,year
2704,2,88,24.0,31,46,2,6,200,0.7845,2013.0
208,9,91,39.0,62,11,8,51,232,0.8481,2014.0
5289,6,86,16.0,13,127,9,5,198,0.4215,2011.0
6781,1,90,30.0,3,129,3,3,216,0.836,2005.0
4820,12,85,10.0,59,11,2,86,154,0.7346,2015.0
9439,2,83,25.0,41,136,2,5,152,0.2732,2010.0
1007,6,87,14.0,13,127,9,5,174,0.743,2016.0
8211,3,90,40.0,4,81,4,4,201,0.6808,2013.0
1316,3,83,22.0,4,133,3,20,169,0.4033,2005.0
8246,2,91,35.0,41,104,2,5,183,0.8201,2006.0
3577,1,84,14.0,10,14,1,16,156,0.0,2011.0
5955,2,90,25.0,41,323,2,4,260,0.8126,2014.0
2295,3,87,28.0,47,263,18,5,201,0.5279,2012.0
5184,3,94,70.0,23,35,10,4,296,0.7184,2009.0
1873,12,92,25.0,49,11,2,86,269,0.7579,2011.0
2313,3,84,23.0,4,58,3,18,163,0.8176,2012.0
1537,3,85,32.0,4,7,12,17,207,-0.0387,2013.0
8021,11,84,7.0,29,42,9,23,174,0.0,2011.0
8347,17,88,18.0,80,11,17,9,300,0.7783,2014.0
3185,1,86,108.0,50,236,1,106,248,0.0,2007.0
89,11,89,15.0,25,56,9,36,252,-0.2057,2010.0
5222,3,85,13.0,4,58,11,18,146,0.6486,2011.0
2130,3,87,42.0,4,214,4,23,200,0.0258,2011.0
2170,8,95,55.0,122,11,13,4,444,0.9105,2014.0
2199,5,91,40.0,12,405,3,14,324,0.8225,2013.0
7075,3,89,32.0,4,28,4,5,286,0.5719,2013.0
2482,3,85,25.0,7,25,10,30,253,-0.1546,2008.0
1365,12,87,11.0,28,11,2,28,248,0.2732,2014.0
1345,3,87,30.0,23,40,10,4,218,0.0,2012.0
9183,3,88,25.0,4,41,12,2,292,0.1027,2016.0
2737,10,92,40.0,61,11,9,18,318,0.9287,2011.0
1146,3,91,34.0,4,118,12,4,323,0.1027,2014.0
7213,2,87,20.0,6,657,2,20,180,0.7096,2011.0
8385,2,89,25.0,41,104,2,5,241,0.3182,2012.0
8816,1,85,10.0,50,688,3,35,200,0.9057,2009.0
9721,3,86,17.0,4,4,3,23,190,0.7506,2010.0
8968,3,88,20.0,4,256,11,4,293,0.8655,2015.0
3869,2,85,25.0,41,312,2,5,166,0.0,2014.0
7769,11,89,30.0,25,98,9,55,346,0.2911,2012.0
8092,3,87,28.0,23,139,10,94,253,-0.1289,2014.0
4983,3,89,35.0,7,25,6,26,164,0.0,2014.0
9763,3,87,13.0,5,67,14,5,205,0.677,2006.0
293,3,94,65.0,4,7,12,15,309,0.6124,2013.0
6462,6,85,10.0,13,127,9,15,197,0.1406,2011.0
1676,3,88,45.0,4,269,4,15,251,0.1779,2011.0
2765,3,91,30.0,7,172,6,20,241,0.0,2012.0
5209,3,84,12.0,7,25,10,15,262,-0.0772,2007.0
7726,1,96,100.0,3,129,3,18,280,0.9653,2007.0
5074,1,87,17.0,1,459,1,138,191,0.5267,2014.0
8692,3,89,28.0,7,45,6,10,188,0.0,2011.0
184,3,87,50.0,7,25,10,18,311,0.5106,2009.0
3423,1,93,72.0,3,26,3,24,230,0.0,2006.0
1664,2,91,60.0,33,52,2,48,348,0.9076,2011.0
7833,3,85,10.0,4,58,11,15,156,0.8591,2012.0
1154,10,87,15.0,61,11,9,5,206,0.3612,2013.0
3767,11,82,7.0,79,515,3,36,307,0.0,1999.0
1492,11,87,8.0,25,206,9,2,283,0.9062,2008.0
7278,3,89,32.0,4,36,4,81,266,0.8126,2011.0
2582,2,90,18.0,31,46,2,6,272,0.0,2013.0
7387,3,89,42.0,4,41,12,11,313,0.7506,2012.0
1227,2,87,55.0,33,52,2,48,203,0.3818,2011.0
7338,3,90,30.0,4,132,3,4,191,0.7096,2009.0
7197,8,93,45.0,16,11,13,142,283,0.4497,2012.0
5391,12,84,8.0,76,11,2,86,171,0.7906,2011.0
4822,3,86,26.0,4,138,3,11,230,0.7713,2007.0
3588,3,90,36.0,4,4,4,4,284,0.7783,2013.0
5517,3,90,70.0,7,172,10,11,266,0.7096,2005.0
9328,3,94,100.0,4,23,3,15,472,0.6249,2010.0
3406,2,90,46.0,33,52,2,48,270,0.6444,2006.0
7579,3,91,90.0,4,244,3,15,378,0.9224,2004.0
9759,3,90,40.0,4,392,12,237,337,0.7783,2012.0
5043,2,85,28.0,2,2,2,2,183,-0.2411,2012.0
5104,3,88,13.0,4,273,3,5,163,0.539,2010.0
1228,10,87,22.0,124,11,9,88,347,0.296,2007.0
1968,2,89,14.0,74,383,8,68,237,0.775,2016.0
434,2,91,25.0,6,34,2,20,238,0.5106,2010.0
8957,3,90,30.0,7,88,6,3,170,0.743,2010.0
6363,3,84,16.0,103,11,6,26,233,0.4019,2012.0
6527,1,91,60.0,3,639,1,35,280,0.0,2005.0
8851,3,96,95.0,4,23,3,15,336,0.8625,2006.0
2136,2,91,68.0,33,52,2,5,286,0.1531,2011.0
3792,2,90,35.0,6,290,2,26,206,0.8201,2010.0
6957,2,92,19.0,2,219,2,98,289,0.5994,2012.0
8007,6,84,12.0,13,60,9,71,254,-0.2732,2012.0
6767,3,87,28.0,7,25,10,15,224,0.0,2008.0
2316,1,90,67.0,55,93,1,23,237,0.4588,2006.0
5778,12,84,9.0,28,11,2,28,159,0.0258,2015.0
8397,2,92,80.0,52,90,2,19,273,0.9377,2011.0
1682,2,89,103.0,2,354,2,107,249,0.8481,1995.0
8579,12,91,25.0,119,11,2,26,333,0.8201,2010.0
5612,1,92,34.0,19,122,1,25,313,0.0387,2011.0
2656,3,82,28.0,47,76,3,18,191,0.2263,2011.0
4754,3,89,11.0,4,58,3,140,405,0.8266,2006.0
5715,3,92,52.0,4,118,3,4,352,0.8996,2009.0
3695,2,91,25.0,2,2,2,9,190,0.8126,2013.0
8281,3,90,45.0,4,4,4,5,266,0.6808,2013.0
5146,10,82,10.0,24,11,9,15,111,0.5423,2011.0
7687,4,86,11.0,8,11,7,9,258,0.8834,2015.0
5330,3,88,12.0,4,58,11,4,298,0.9136,2013.0
3165,12,91,35.0,73,11,2,92,285,0.4019,2013.0
5616,3,91,22.0,23,40,10,2,307,0.9324,2016.0
707,3,87,29.0,4,23,3,5,169,0.8402,2010.0
4239,5,84,13.0,146,372,8,5,151,0.0,2006.0
2469,1,93,88.0,10,18,3,37,227,0.9152,2005.0
5960,3,93,40.0,4,168,3,4,292,0.9155,2008.0
178,2,88,35.0,6,95,2,20,306,0.743,2012.0
4267,2,85,18.0,21,107,7,107,286,0.7096,2015.0
8604,6,87,15.0,13,370,9,30,194,0.0,2016.0
8608,3,83,20.0,4,69,3,15,198,0.8176,2009.0
8791,3,90,70.0,4,23,4,15,211,0.8176,2012.0
5390,3,93,40.0,4,168,12,4,347,-0.4215,2013.0
9652,1,88,77.0,19,27,1,25,278,0.0279,2010.0
3248,3,92,27.0,4,81,4,5,291,0.7783,2013.0
740,3,88,10.0,7,25,10,5,229,0.6369,1998.0
73,3,94,48.0,4,4,4,4,373,0.6428,2015.0
337,3,90,38.0,4,118,12,4,335,-0.0276,2013.0
2360,3,90,25.0,4,138,11,17,276,0.765,2013.0
9028,1,93,23.0,50,485,1,18,339,0.0644,2010.0
7000,10,85,8.0,34,11,9,9,240,0.3612,2009.0
9349,3,94,155.0,4,44,3,15,362,0.9081,2010.0
2202,2,93,27.0,52,407,2,20,236,0.3818,2009.0
3963,3,83,20.0,23,75,10,64,175,0.0,2011.0
5312,12,83,8.0,59,11,2,28,204,0.4221,2013.0
9238,6,86,18.0,13,127,9,15,226,0.0,2008.0
7641,12,89,30.0,57,11,2,28,235,0.9587,2013.0
6195,3,91,21.0,4,629,12,47,291,0.6249,2013.0
9757,7,90,24.0,51,11,5,22,234,0.9032,2011.0
2978,2,90,21.0,48,79,2,2,284,0.8591,2016.0
8906,10,87,24.0,46,11,9,26,251,0.3612,2007.0
3049,1,85,60.0,3,129,1,18,306,-0.1027,2011.0
1896,3,90,90.0,4,244,4,18,165,0.0,2013.0
9177,6,85,9.0,14,229,9,19,279,0.0676,2008.0
1080,3,91,65.0,4,165,3,15,324,0.0772,2009.0
4728,2,87,18.0,6,234,2,8,188,0.4404,2011.0
5947,1,90,40.0,1,1,1,59,266,0.7722,2012.0
6325,1,87,54.0,19,122,1,25,177,0.0,2012.0
3670,3,85,22.0,4,273,3,5,184,-0.0644,2012.0
4274,3,94,90.0,4,276,3,15,259,0.9209,2008.0
4594,3,89,31.0,4,108,11,10,307,0.9737,2010.0
2246,1,90,50.0,10,18,1,18,229,0.1655,2010.0
81,3,88,60.0,4,23,4,15,197,0.0258,2013.0
9815,8,89,19.0,32,11,13,5,235,0.4215,2015.0
877,10,87,25.0,61,11,9,9,225,0.5245,2011.0
5262,13,88,40.0,38,61,10,83,275,0.0,2013.0
5785,1,84,25.0,45,616,3,18,214,0.3612,2007.0
1340,1,87,20.0,50,326,3,133,157,0.0516,2010.0
3387,3,87,55.0,4,23,3,15,192,0.4939,2009.0
4496,2,87,60.0,41,397,2,4,192,-0.0516,2005.0
759,3,86,26.0,4,4,3,5,228,0.4939,2005.0
1356,2,93,25.0,6,328,2,20,191,0.802,2008.0
7782,3,83,25.0,4,480,3,15,182,0.3818,2010.0
3094,3,89,26.0,23,40,10,4,268,0.5719,2006.0
5088,5,85,5.0,146,372,8,14,343,0.8363,2006.0
2093,3,88,49.0,4,23,4,128,213,0.7269,2012.0
7441,3,87,18.0,4,23,3,9,248,0.8126,2009.0
3178,7,84,12.0,51,11,5,22,159,0.0,2011.0
9272,2,89,25.0,2,457,2,23,220,0.9114,2008.0
5370,3,90,24.0,4,22,11,51,201,0.9042,2013.0
7640,5,87,10.0,146,372,3,5,249,0.7978,2001.0
319,12,88,17.0,75,11,2,75,181,0.8402,2013.0
848,3,85,20.0,4,32,3,4,114,0.1531,2010.0
9638,2,89,48.0,41,283,2,4,278,0.3384,2015.0
2785,2,90,25.0,6,304,2,20,138,0.7269,2008.0
1443,7,89,12.0,125,11,3,6,280,0.9456,2009.0
8980,3,83,17.0,5,67,14,51,244,0.7003,2007.0
2028,3,92,115.0,4,44,4,15,167,0.3182,2012.0
4935,3,86,39.0,4,23,4,15,173,0.0,2011.0
3983,2,93,90.0,74,342,8,11,277,0.5023,2009.0
4471,6,81,14.0,13,127,9,3,161,-0.7734,2015.0
5250,3,89,20.0,4,132,12,5,283,0.7089,2015.0
6341,3,84,23.0,4,138,11,47,152,0.0,2014.0
5999,3,91,18.0,7,25,10,18,277,0.9152,2009.0
9169,11,85,10.0,25,192,9,103,252,-0.128,2015.0
2512,6,87,18.0,13,127,9,19,276,0.7783,2008.0
4161,22,87,25.0,197,11,14,229,212,0.8316,2012.0
374,2,88,100.0,33,52,2,48,270,0.6908,2011.0
9080,3,88,12.0,7,25,6,18,244,0.0,2013.0
9881,1,89,50.0,50,371,1,3,329,0.4939,2013.0
3527,3,90,49.0,4,81,4,4,235,0.128,2012.0
9252,10,90,35.0,46,11,9,4,284,0.7131,2012.0
6424,3,86,13.0,4,65,4,9,189,0.7269,2013.0
1506,2,86,14.0,31,46,13,64,120,0.5574,2015.0
3168,10,89,30.0,61,11,3,15,357,0.4404,1999.0
372,3,92,35.0,4,154,4,47,249,0.0,2013.0
6720,3,87,25.0,4,36,4,50,233,0.9382,2009.0
7083,3,87,25.0,7,10,6,26,170,0.0,2013.0
4985,3,89,32.0,103,11,6,18,257,0.4404,2014.0
4432,11,89,18.0,25,114,9,18,272,0.7579,2011.0
9234,2,86,16.0,74,232,8,2,228,-0.2755,2012.0
1325,11,89,20.0,96,230,9,132,243,0.4033,2011.0
6498,22,92,13.0,166,11,14,278,299,0.8732,2014.0
3859,3,92,50.0,4,23,3,15,304,0.9169,2005.0
1579,22,84,11.0,123,11,14,2,175,0.4588,2011.0
4192,3,92,32.0,7,109,6,11,321,0.7391,2012.0
9268,3,86,20.0,5,102,5,30,231,0.743,2008.0
3250,3,88,28.0,23,201,10,6,247,0.5829,2013.0
9543,3,94,80.0,23,280,10,55,208,0.0,2009.0
2637,10,87,12.0,46,11,9,19,210,0.5574,2012.0
4295,11,88,23.0,68,240,9,18,265,0.0,2009.0
129,3,92,58.0,4,23,3,4,258,0.836,2006.0
1635,3,93,33.0,4,138,11,47,268,0.946,2013.0
8153,2,90,36.0,41,246,2,5,230,0.8555,2012.0
5219,1,88,32.0,19,137,1,7,212,0.0,2010.0
7651,1,91,44.0,19,27,1,25,294,0.6369,2012.0
7073,3,90,44.0,4,4,4,4,254,0.7178,2011.0
370,3,87,22.0,4,29,3,77,114,0.6124,2010.0
5884,2,87,14.0,6,9,2,8,445,0.743,2014.0
2116,5,85,8.0,146,372,8,42,180,0.2567,2015.0
1820,4,90,15.0,8,11,7,18,317,0.9325,2011.0
881,3,86,58.0,4,23,4,26,147,0.5267,2010.0
4327,3,88,60.0,4,494,3,15,306,0.9169,2009.0
8569,1,90,25.0,10,292,1,16,205,0.0,2014.0
5509,4,91,30.0,101,11,14,35,318,0.9525,2006.0
432,1,86,31.0,55,166,1,80,208,0.5789,2010.0
9273,2,93,39.0,41,104,2,5,226,0.0,2014.0
7138,1,89,25.0,3,3,3,3,230,0.7469,2004.0
6445,1,88,20.0,3,636,1,35,210,0.6597,2015.0
1591,2,90,25.0,41,104,2,5,222,0.0,2006.0
5239,2,86,25.0,6,406,2,20,285,0.4588,2012.0
4268,3,83,28.0,4,106,3,7,245,0.9109,2005.0
3727,3,91,55.0,23,119,10,4,433,0.6705,2014.0
3863,3,90,20.0,7,152,6,53,138,0.0,2014.0
1876,1,90,25.0,37,291,3,18,331,0.8516,2010.0
2654,5,89,60.0,12,444,8,14,350,-0.3818,2002.0
7392,3,91,32.0,4,297,12,4,272,0.2732,2014.0
6362,3,86,20.0,4,7,12,97,267,0.8954,2015.0
4112,11,82,15.0,77,426,9,55,276,0.2135,2004.0
4212,3,86,25.0,4,143,3,71,222,0.9062,2006.0
367,3,88,70.0,4,23,3,15,277,-0.3609,2007.0
7463,1,86,13.0,3,129,3,18,242,0.8402,2009.0
3436,10,86,12.0,20,11,9,18,289,0.0,2012.0
9778,3,90,32.0,7,109,6,11,256,0.0,2013.0
8939,3,85,28.0,4,29,3,47,171,0.8126,2008.0
7623,1,86,35.0,3,94,3,18,207,-0.2516,2009.0
6117,3,88,22.0,23,40,10,4,286,0.7184,2005.0
5944,2,84,45.0,6,34,2,20,293,0.6369,2013.0
6119,1,87,22.0,19,50,3,7,280,0.4215,2007.0
2893,1,86,25.0,3,129,1,18,207,0.0,2010.0
8943,3,90,100.0,4,28,4,15,178,0.0,2013.0
239,12,91,40.0,49,11,2,28,245,0.6249,2011.0
7128,1,84,35.0,3,129,3,26,134,0.4588,2007.0
9374,1,87,45.0,10,18,3,37,246,0.0,2007.0
542,8,89,60.0,32,11,2,90,245,-0.1154,2005.0
6947,1,88,25.0,19,575,3,7,289,0.4588,2006.0
1459,1,94,58.0,19,122,1,25,371,0.2263,2012.0
1903,5,87,20.0,12,375,8,5,204,0.6124,1999.0
4648,11,85,9.0,25,206,9,29,213,0.0,2013.0
362,2,82,12.0,48,79,2,2,86,-0.5499,2012.0
7114,3,89,23.0,4,654,3,15,167,0.8689,2010.0
7210,3,94,55.0,4,81,4,4,298,-0.1027,2014.0
2086,3,87,28.0,4,16,4,15,192,0.2263,2011.0
2988,3,95,55.0,4,149,12,5,385,0.802,2013.0
6932,3,87,23.0,47,76,16,146,332,0.1027,2015.0
9240,3,93,75.0,4,23,3,15,416,0.98,2004.0
4451,6,88,15.0,13,163,9,19,244,0.3818,2010.0
9321,6,85,7.0,13,127,9,21,265,0.7876,2010.0
3607,3,93,55.0,4,87,3,4,325,0.7572,2009.0
3984,3,88,24.0,4,118,12,2,270,0.8225,2014.0
3347,3,86,8.0,4,58,3,26,233,0.9659,2010.0
2083,3,87,30.0,4,58,3,47,225,0.9538,2008.0
6786,10,89,11.0,46,11,9,26,224,0.5499,2013.0
2514,3,85,35.0,4,87,3,4,199,0.0,2007.0
3004,3,85,18.0,7,25,10,18,301,0.3818,2009.0
1181,1,94,65.0,3,26,3,24,324,0.8807,2008.0
9645,3,87,42.0,4,4,3,47,238,0.8537,2010.0
3599,11,85,17.0,25,56,9,36,209,0.0,2008.0
4745,3,88,30.0,4,106,11,47,167,0.7717,2013.0
6703,3,85,23.0,47,76,3,5,203,0.4404,2011.0
1229,8,88,13.0,108,11,2,53,149,0.8207,2009.0
2780,3,80,14.0,170,453,3,198,183,0.4678,2008.0
9556,3,90,54.0,4,32,4,4,199,0.0,2012.0
9290,10,86,18.0,61,11,9,33,172,0.0,2012.0
3946,1,91,70.0,50,236,1,106,178,0.4019,2009.0
3492,3,93,100.0,4,29,4,20,271,0.7579,2012.0
960,1,86,16.0,45,265,3,18,227,0.7845,2007.0
3313,12,85,10.0,59,11,2,86,327,0.8271,2016.0
1164,3,88,39.0,4,273,3,11,195,0.0258,2009.0
1306,3,90,32.0,7,25,10,11,267,0.4767,2009.0
2993,12,92,60.0,49,11,2,28,218,0.7783,2008.0
5709,3,88,13.0,4,58,11,15,269,0.8462,2015.0
1575,1,97,90.0,45,347,1,44,384,0.8705,2006.0
3742,11,88,22.0,25,160,9,15,310,0.3818,2004.0
5580,3,94,115.0,4,23,4,30,217,0.4404,2013.0
3834,3,91,50.0,4,132,12,5,299,-0.128,2015.0
1858,12,87,17.0,59,11,2,28,228,0.9201,2014.0
4354,2,84,16.0,31,46,2,64,198,0.2732,2011.0
769,3,84,65.0,4,32,3,4,267,0.9301,2005.0
3940,5,91,36.0,12,489,8,4,315,0.4588,2012.0
6592,3,90,64.0,4,29,4,15,388,0.4767,2010.0
4210,1,90,20.0,19,546,1,25,285,0.8957,2012.0
5912,3,87,38.0,4,198,3,12,238,0.8176,2006.0
957,1,90,70.0,3,26,3,24,309,0.9037,2008.0
9214,1,90,49.0,55,93,1,23,256,0.7579,2008.0
7498,3,89,38.0,23,40,10,4,264,0.6486,2008.0
3818,3,84,29.0,7,25,10,25,188,0.0,2009.0
6421,2,93,25.0,6,189,2,8,241,0.7717,2012.0
8248,3,92,44.0,4,135,12,5,314,0.7717,2015.0
3300,11,86,18.0,25,98,9,55,291,0.0,2003.0
1435,2,87,12.0,6,20,2,20,170,0.6124,2015.0
3958,3,88,29.0,4,81,3,4,230,0.7783,2006.0
4531,1,87,26.0,19,50,3,7,197,0.8545,2006.0
1057,1,89,40.0,19,27,1,25,229,0.0,2011.0
6979,12,94,84.0,49,11,2,28,410,0.8705,2005.0
7505,3,91,20.0,4,198,11,22,297,0.8689,2015.0
60,12,84,10.0,28,11,2,28,131,0.4357,2015.0
6173,3,88,40.0,4,4,4,4,174,0.0,2014.0
4878,3,86,38.0,4,23,3,15,119,0.7096,2007.0
35,10,87,16.0,20,11,9,26,241,0.4404,2014.0
7315,3,89,25.0,7,109,6,208,222,-0.128,2014.0
5746,3,91,42.0,4,118,3,4,282,0.3182,2011.0
7454,3,93,90.0,4,276,4,17,334,0.4873,2011.0
5156,1,90,16.0,3,3,1,18,324,0.8442,2011.0
9528,5,89,45.0,9,279,8,5,218,0.0,2009.0
8177,6,85,25.0,14,89,9,21,277,0.5147,2015.0
6194,2,90,28.0,41,246,2,5,202,0.8126,2015.0
4361,3,87,100.0,149,374,18,11,282,-0.2023,2012.0
3257,3,88,24.0,4,7,12,61,248,0.6808,2013.0
5681,11,89,18.0,25,56,9,55,289,0.4173,2011.0
6064,1,90,50.0,3,26,1,3,257,0.6369,2012.0
7459,22,83,37.0,227,11,14,18,146,0.6369,2005.0
373,3,88,17.0,7,25,10,26,217,0.9197,2008.0
8926,3,87,17.0,23,35,10,4,182,0.4404,2009.0
9111,3,92,40.0,4,81,11,5,238,0.8016,2014.0
2596,6,89,28.0,14,89,9,181,259,0.0,2011.0
4080,1,84,25.0,50,203,3,49,171,0.8294,2012.0
7116,3,89,38.0,4,4,4,4,236,-0.0516,2014.0
8686,3,83,25.0,4,58,11,15,150,0.4588,2014.0
8772,3,90,50.0,4,29,4,15,194,0.7506,2014.0
4199,5,83,17.0,11,144,8,5,202,0.5908,1999.0
8404,3,89,14.0,7,109,6,22,199,0.4588,2015.0
1064,3,91,50.0,4,165,4,19,212,0.4588,2012.0
3293,3,87,58.0,7,25,10,11,246,0.0,2008.0
4843,2,88,90.0,33,52,2,48,190,0.6124,2011.0
3796,1,93,150.0,19,27,1,25,277,0.6486,2011.0
5127,2,91,36.0,41,246,2,5,245,0.8294,2006.0
1004,12,90,25.0,73,11,2,92,207,0.9343,2014.0
5691,1,90,18.0,45,612,1,61,264,0.8338,2012.0
7824,3,91,70.0,23,119,10,4,217,0.3818,2011.0
5596,2,84,10.0,98,266,2,105,134,0.2023,2009.0
4049,4,89,45.0,78,11,7,15,387,0.5859,2009.0
3966,8,90,20.0,193,11,13,53,272,0.5859,2014.0
6015,1,90,40.0,55,93,1,23,209,0.7717,2011.0
8378,5,92,20.0,11,259,8,18,291,0.6808,2012.0
9087,2,94,25.0,33,52,2,5,296,0.8309,1996.0
2015,10,88,18.0,20,11,9,15,301,0.8687,2010.0
6941,3,90,30.0,7,25,6,15,210,0.4404,2013.0
3384,11,87,24.0,29,317,9,11,306,0.09,2012.0
1631,3,87,24.0,4,58,3,3,167,0.3182,2011.0
5718,11,86,8.0,25,56,9,73,203,0.7964,2015.0
1307,2,91,15.0,6,150,2,20,243,0.9062,2010.0
9371,3,90,50.0,23,40,10,4,267,0.3818,2010.0
1781,2,90,13.0,74,232,8,10,258,0.296,2009.0
2422,1,91,58.0,3,94,1,18,251,0.3818,1898.0
1655,3,98,110.0,4,352,3,23,605,0.9636,2004.0
8637,3,86,32.0,4,28,4,5,188,0.4939,2014.0
2274,3,90,24.0,4,132,3,5,256,0.8176,2008.0
4560,3,90,38.0,4,23,4,237,217,0.3818,2014.0
7363,10,91,40.0,34,11,9,18,327,0.5994,2011.0
9911,3,81,15.0,47,76,3,71,149,0.0,2011.0
3047,3,89,20.0,4,133,11,9,167,0.0,2016.0
1681,1,87,25.0,19,137,1,7,190,0.4939,2013.0
6410,3,87,24.0,4,132,12,71,238,0.0516,2013.0
2800,8,89,25.0,32,11,13,6,326,0.6808,2013.0
3215,1,90,25.0,1,1,1,178,177,0.8074,2015.0
2581,6,85,15.0,13,60,9,9,204,0.2023,2015.0
243,3,90,30.0,7,25,10,15,225,0.9131,2009.0
6388,11,86,30.0,79,188,9,2,241,0.0,2015.0
6835,3,88,30.0,7,25,10,19,116,0.34,2009.0
7484,11,91,45.0,77,145,9,18,287,0.2023,2011.0
3549,3,86,28.0,7,45,6,26,143,0.4404,2009.0
5323,3,86,65.0,4,156,4,17,134,0.0,2012.0
9293,8,89,20.0,54,11,2,52,164,0.6705,2011.0
1659,3,90,50.0,23,37,10,4,214,0.9217,2010.0
5726,12,85,25.0,42,11,2,40,158,0.4215,2011.0
7781,2,94,79.0,41,185,2,4,255,0.9081,2015.0
6915,1,87,105.0,19,27,1,25,189,0.0,2012.0
1674,3,84,15.0,4,273,3,9,196,0.8539,2007.0
5503,3,87,30.0,4,602,3,23,195,0.4684,2011.0
2352,2,95,34.0,31,46,13,22,485,0.9135,2013.0
3995,2,86,15.0,31,46,2,64,158,0.6808,2010.0
6905,5,88,13.0,11,264,8,143,272,0.4588,2005.0
611,10,88,30.0,61,11,9,18,299,0.7579,2008.0
2474,1,92,70.0,3,26,3,24,174,0.765,2007.0
8565,3,89,25.0,4,243,11,208,214,0.7003,2016.0
9383,3,87,38.0,4,286,3,23,239,0.7845,2008.0
5781,12,90,80.0,147,11,2,28,213,0.9698,2007.0
3062,2,84,20.0,6,33,2,20,190,-0.4588,2014.0
6822,12,87,9.0,49,11,2,28,215,-0.0644,2011.0
1186,3,86,15.0,7,216,10,15,236,0.2732,2004.0
6218,3,89,27.0,4,132,12,10,283,-0.2617,2015.0
2127,3,85,25.0,7,25,6,15,121,0.3182,2014.0
236,6,89,20.0,13,113,9,19,308,-0.09,2006.0
1344,3,88,25.0,4,327,4,18,289,0.8357,2007.0
2321,3,93,45.0,4,4,4,5,218,0.4767,2012.0
7087,3,91,36.0,23,40,10,4,270,0.4767,2012.0
1776,4,87,10.0,8,11,14,5,217,0.0,2009.0
7209,1,86,21.0,45,516,1,35,207,0.3182,2012.0
7888,3,88,32.0,4,4,3,4,255,0.9325,2012.0
2391,3,87,15.0,5,67,5,22,300,0.8591,2007.0
5041,2,93,49.0,6,8,2,8,253,0.9169,2011.0
7812,1,87,24.0,3,80,1,3,255,0.2479,2014.0
5727,3,90,46.0,4,84,3,15,280,0.9438,2004.0
7581,2,90,30.0,2,2,2,9,190,0.7269,2014.0
8702,2,90,27.0,31,46,13,22,302,0.7351,2015.0
1613,3,89,14.0,7,25,10,18,369,0.7845,2012.0
6091,3,90,32.0,4,4,3,41,284,0.6249,2012.0
1623,3,90,16.0,4,7,12,154,374,0.5267,2014.0
9055,2,91,25.0,48,79,2,2,226,0.7906,2012.0
6188,3,88,30.0,7,25,6,55,200,0.6908,2012.0
3163,3,86,42.0,7,25,10,11,236,0.5346,2006.0
7413,1,91,50.0,45,303,3,44,236,0.9231,2007.0
5703,3,90,24.0,4,138,11,19,327,0.8866,2011.0
9339,2,84,30.0,6,334,2,20,192,0.4019,2003.0
8142,3,87,17.0,7,25,10,6,209,0.7269,2011.0
78,1,88,13.0,1,51,3,18,205,0.1818,2009.0
6034,1,94,45.0,19,27,3,25,324,0.8816,2006.0
2317,2,92,32.0,48,268,2,2,252,0.9109,2016.0
2874,3,91,38.0,4,58,11,10,219,0.4588,2014.0
4409,2,85,10.0,6,33,2,20,168,0.5106,2011.0
3399,3,90,13.0,4,23,3,5,252,0.7003,2010.0
7951,1,90,49.0,1,103,8,35,307,0.8338,2001.0
3478,1,87,25.0,19,213,3,25,133,0.7506,2009.0
8889,3,85,16.0,4,5,3,71,162,0.8074,2011.0
2386,10,86,14.0,159,11,9,15,227,0.8176,2005.0
4562,3,90,27.0,4,420,12,238,286,0.3716,2015.0
363,10,88,18.0,61,11,9,18,265,0.743,2012.0
5440,7,87,15.0,116,11,5,6,143,0.7096,2013.0
1360,6,85,12.0,14,329,9,19,292,0.7876,2007.0
9544,1,86,13.0,10,484,3,37,199,0.4939,2009.0
9469,2,84,35.0,33,52,2,4,151,0.4404,2011.0
5620,1,87,22.0,10,292,1,16,164,0.4404,2016.0
5130,3,90,40.0,7,208,10,20,199,0.5106,2007.0
9129,1,91,18.0,3,94,9,146,276,0.7717,2001.0
8275,3,89,60.0,4,23,12,20,290,0.5423,2011.0
79,3,86,11.0,7,25,10,32,310,0.4939,1999.0
7909,3,81,7.0,4,58,3,48,220,0.7717,2011.0
7232,3,87,20.0,4,65,4,20,238,0.25,2012.0
8854,2,86,25.0,6,196,2,20,174,0.5919,2011.0
5535,1,88,70.0,19,27,1,25,206,-0.0516,2012.0
324,12,87,13.0,76,11,2,75,209,-0.0763,2013.0
5015,13,89,20.0,106,583,10,30,360,0.9371,2014.0
1440,3,88,29.0,4,29,4,41,194,0.6249,2013.0
9409,12,82,11.0,76,11,8,232,202,0.2023,1998.0
9666,2,84,15.0,41,524,2,5,181,0.7717,2015.0
1130,3,85,28.0,4,81,3,35,151,0.4588,2009.0
9000,3,93,60.0,4,39,3,15,258,0.8625,2008.0
1510,25,88,25.0,128,11,17,35,257,0.7351,2015.0
7340,2,92,25.0,52,90,2,19,292,0.8553,2014.0
3105,5,88,24.0,11,309,3,22,293,0.8555,2002.0
2593,6,84,16.0,13,127,9,19,153,0.0,2013.0
656,1,90,18.0,10,212,1,18,254,0.4939,2014.0
3070,3,88,25.0,4,4,4,5,267,0.7964,2013.0
5538,3,88,28.0,23,40,10,4,239,0.4404,2011.0
